Date,Event,F1,F2,win,draw,nc
2020-08-01,UFC Fight Night: Brunson vs. Shahbazyan,Derek Brunson,Edmen Shahbazyan,1,0,0
2020-08-01,UFC Fight Night: Brunson vs. Shahbazyan,Jennifer Maia,Joanne Calderwood,1,0,0
2020-08-01,UFC Fight Night: Brunson vs. Shahbazyan,Vicente Luque,Randy Brown,1,0,0
2020-08-01,UFC Fight Night: Brunson vs. Shahbazyan,Bobby Green,Lando Vannata,1,0,0
2020-08-01,UFC Fight Night: Brunson vs. Shahbazyan,Jonathan Martinez,Frankie Saenz,1,0,0
2020-08-01,UFC Fight Night: Brunson vs. Shahbazyan,Nate Maness,Johnny Munoz,1,0,0
2020-08-01,UFC Fight Night: Brunson vs. Shahbazyan,Jamall Emmers,Vince Cachero,1,0,0
2020-08-01,UFC Fight Night: Brunson vs. Shahbazyan,Chris Gutierrez,Cody Durden,0,1,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Robert Whittaker,Darren Till,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Mauricio Rua,Rogerio Nogueira,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Fabricio Werdum,Alexander Gustafsson,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Carla Esparza,Marina Rodriguez,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Paul Craig,Gadzhimurad Antigulov,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Alex Oliveira,Peter Sobotta,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Khamzat Chimaev,Rhys McKee,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Francisco Trinaldo,Jai Herbert,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Nicolas Dalby,Jesse Ronson,0,0,1
2020-07-25,UFC Fight Night: Whittaker vs. Till,Tom Aspinall,Jake Collier,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Movsar Evloev,Mike Grundy,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Tanner Boser,Raphael Pessoa,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Pannie Kianzad,Bethe Correia,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Ramazan Emeev,Niklas Stolze,1,0,0
2020-07-25,UFC Fight Night: Whittaker vs. Till,Nathaniel Wood,John Castaneda,1,0,0
2020-07-18,UFC Fight Night: Figueiredo vs. Benavidez 2,Deiveson Figueiredo,Joseph Benavidez,1,0,0
2020-07-18,UFC Fight Night: Figueiredo vs. Benavidez 2,Jack Hermansson,Kelvin Gastelum,1,0,0
2020-07-18,UFC Fight Night: Figueiredo vs. Benavidez 2,Rafael Fiziev,Marc Diakiese,1,0,0
2020-07-18,UFC Fight Night: Figueiredo vs. Benavidez 2,Ariane Lipski,Luana Carolina,1,0,0
2020-07-18,UFC Fight Night: Figueiredo vs. Benavidez 2,Askar Askarov,Alexandre Pantoja,1,0,0
2020-07-18,UFC Fight Night: Figueiredo vs. Benavidez 2,Roman Dolidze,Khadis Ibragimov,1,0,0
2020-07-18,UFC Fight Night: Figueiredo vs. Benavidez 2,Grant Dawson,Nad Narimani,1,0,0
2020-07-18,UFC Fight Night: Figueiredo vs. Benavidez 2,Joel Alvarez,Joe Duffy,1,0,0
2020-07-18,UFC Fight Night: Figueiredo vs. Benavidez 2,Brett Johns,Montel Jackson,1,0,0
2020-07-18,UFC Fight Night: Figueiredo vs. Benavidez 2,Amir Albazi,Malcolm Gordon,1,0,0
2020-07-18,UFC Fight Night: Figueiredo vs. Benavidez 2,Arman Tsarukyan,Davi Ramos,1,0,0
2020-07-18,UFC Fight Night: Figueiredo vs. Benavidez 2,Serghei Spivac,Carlos Felipe,1,0,0
2020-07-15,UFC Fight Night: Kattar vs. Ige,Calvin Kattar,Dan Ige,1,0,0
2020-07-15,UFC Fight Night: Kattar vs. Ige,Tim Elliott,Ryan Benoit,1,0,0
2020-07-15,UFC Fight Night: Kattar vs. Ige,Jimmie Rivera,Cody Stamann,1,0,0
2020-07-15,UFC Fight Night: Kattar vs. Ige,Taila Santos,Molly McCann,1,0,0
2020-07-15,UFC Fight Night: Kattar vs. Ige,Mounir Lazzez,Abdul Razak Alhassan,1,0,0
2020-07-15,UFC Fight Night: Kattar vs. Ige,Khamzat Chimaev,John Phillips,1,0,0
2020-07-15,UFC Fight Night: Kattar vs. Ige,Lerone Murphy,Ricardo Ramos,1,0,0
2020-07-15,UFC Fight Night: Kattar vs. Ige,Modestas Bukauskas,Andreas Michailidis,1,0,0
2020-07-15,UFC Fight Night: Kattar vs. Ige,Jared Gordon,Chris Fishgold,1,0,0
2020-07-15,UFC Fight Night: Kattar vs. Ige,Liana Jojua,Diana Belbita,1,0,0
2020-07-15,UFC Fight Night: Kattar vs. Ige,Jack Shore,Aaron Phillips,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Kamaru Usman,Jorge Masvidal,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Alexander Volkanovski,Max Holloway,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Petr Yan,Jose Aldo,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Rose Namajunas,Jessica Andrade,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Amanda Ribas,Paige VanZant,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Jiri Prochazka,Volkan Oezdemir,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Muslim Salikhov,Elizeu Zaleski dos Santos,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Makwan Amirkhani,Danny Henry,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Leonardo Santos,Roman Bogatov,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Marcin Tybura,Maxim Grishin,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Raulian Paiva,Zhalgas Zhumagulov,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Karol Rosa,Vanessa Melo,1,0,0
2020-07-11,UFC 251: Usman vs. Masvidal,Davey Grant,Martin Day,1,0,0
2020-06-27,UFC Fight Night: Poirier vs. Hooker,Dustin Poirier,Dan Hooker,1,0,0
2020-06-27,UFC Fight Night: Poirier vs. Hooker,Mike Perry,Mickey Gall,1,0,0
2020-06-27,UFC Fight Night: Poirier vs. Hooker,Maurice Greene,Gian Villante,1,0,0
2020-06-27,UFC Fight Night: Poirier vs. Hooker,Brendan Allen,Kyle Daukaus,1,0,0
2020-06-27,UFC Fight Night: Poirier vs. Hooker,Takashi Sato,Jason Witt,1,0,0
2020-06-27,UFC Fight Night: Poirier vs. Hooker,Julian Erosa,Sean Woodson,1,0,0
2020-06-27,UFC Fight Night: Poirier vs. Hooker,Khama Worthy,Luis Pena,1,0,0
2020-06-27,UFC Fight Night: Poirier vs. Hooker,Tanner Boser,Philipe Lins,1,0,0
2020-06-27,UFC Fight Night: Poirier vs. Hooker,Kay Hansen,Jinh Yu Frey,1,0,0
2020-06-27,UFC Fight Night: Poirier vs. Hooker,Youssef Zalal,Jordan Griffin,1,0,0
2020-06-20,UFC Fight Night: Blaydes vs. Volkov,Curtis Blaydes,Alexander Volkov,1,0,0
2020-06-20,UFC Fight Night: Blaydes vs. Volkov,Josh Emmett,Shane Burgos,1,0,0
2020-06-20,UFC Fight Night: Blaydes vs. Volkov,Raquel Pennington,Marion Reneau,1,0,0
2020-06-20,UFC Fight Night: Blaydes vs. Volkov,Belal Muhammad,Lyman Good,1,0,0
2020-06-20,UFC Fight Night: Blaydes vs. Volkov,Jim Miller,Roosevelt Roberts,1,0,0
2020-06-20,UFC Fight Night: Blaydes vs. Volkov,Bobby Green,Clay Guida,1,0,0
2020-06-20,UFC Fight Night: Blaydes vs. Volkov,Tecia Torres,Brianna Van Buren,1,0,0
2020-06-20,UFC Fight Night: Blaydes vs. Volkov,Marc-Andre Barriault,Oskar Piechota,0,0,1
2020-06-20,UFC Fight Night: Blaydes vs. Volkov,Gillian Robertson,Cortney Casey,1,0,0
2020-06-20,UFC Fight Night: Blaydes vs. Volkov,Justin Jaynes,Frank Camacho,1,0,0
2020-06-20,UFC Fight Night: Blaydes vs. Volkov,Lauren Murphy,Roxanne Modafferi,1,0,0
2020-06-20,UFC Fight Night: Blaydes vs. Volkov,Austin Hubbard,Max Rohskopf,1,0,0
2020-06-13,UFC Fight Night: Eye vs. Calvillo,Cynthia Calvillo,Jessica Eye,1,0,0
2020-06-13,UFC Fight Night: Eye vs. Calvillo,Marvin Vettori,Karl Roberson,1,0,0
2020-06-13,UFC Fight Night: Eye vs. Calvillo,Charles Rosa,Kevin Aguilar,1,0,0
2020-06-13,UFC Fight Night: Eye vs. Calvillo,Andre Fili,Charles Jourdain,1,0,0
2020-06-13,UFC Fight Night: Eye vs. Calvillo,Jordan Espinosa,Mark De La Rosa,1,0,0
2020-06-13,UFC Fight Night: Eye vs. Calvillo,Mariya Agapova,Hannah Cifers,1,0,0
2020-06-13,UFC Fight Night: Eye vs. Calvillo,Merab Dvalishvili,Gustavo Lopez,1,0,0
2020-06-13,UFC Fight Night: Eye vs. Calvillo,Julia Avila,Gina Mazany,1,0,0
2020-06-13,UFC Fight Night: Eye vs. Calvillo,Tyson Nam,Zarrukh Adashev,1,0,0
2020-06-13,UFC Fight Night: Eye vs. Calvillo,Christian Aguilera,Anthony Ivy,1,0,0
2020-06-06,UFC 250: Nunes vs. Spencer,Amanda Nunes,Felicia Spencer,1,0,0
2020-06-06,UFC 250: Nunes vs. Spencer,Cody Garbrandt,Raphael Assuncao,1,0,0
2020-06-06,UFC 250: Nunes vs. Spencer,Aljamain Sterling,Cory Sandhagen,1,0,0
2020-06-06,UFC 250: Nunes vs. Spencer,Neil Magny,Anthony Rocco Martin,1,0,0
2020-06-06,UFC 250: Nunes vs. Spencer,Sean O'Malley,Eddie Wineland,1,0,0
2020-06-06,UFC 250: Nunes vs. Spencer,Alex Caceres,Chase Hooper,1,0,0
2020-06-06,UFC 250: Nunes vs. Spencer,Ian Heinisch,Gerald Meerschaert,1,0,0
2020-06-06,UFC 250: Nunes vs. Spencer,Cody Stamann,Brian Kelleher,1,0,0
2020-06-06,UFC 250: Nunes vs. Spencer,Maki Pitolo,Charles Byrd,1,0,0
2020-06-06,UFC 250: Nunes vs. Spencer,Alex Perez,Jussier Formiga,1,0,0
2020-06-06,UFC 250: Nunes vs. Spencer,Devin Clark,Alonzo Menifield,1,0,0
2020-06-06,UFC 250: Nunes vs. Spencer,Herbert Burns,Evan Dunham,1,0,0
2020-05-30,UFC Fight Night: Woodley vs. Burns,Gilbert Burns,Tyron Woodley,1,0,0
2020-05-30,UFC Fight Night: Woodley vs. Burns,Augusto Sakai,Blagoy Ivanov,1,0,0
2020-05-30,UFC Fight Night: Woodley vs. Burns,Billy Quarantillo,Spike Carlyle,1,0,0
2020-05-30,UFC Fight Night: Woodley vs. Burns,Roosevelt Roberts,Brok Weaver,1,0,0
2020-05-30,UFC Fight Night: Woodley vs. Burns,Mackenzie Dern,Hannah Cifers,1,0,0
2020-05-30,UFC Fight Night: Woodley vs. Burns,Katlyn Chookagian,Antonina Shevchenko,1,0,0
2020-05-30,UFC Fight Night: Woodley vs. Burns,Daniel Rodriguez,Gabe Green,1,0,0
2020-05-30,UFC Fight Night: Woodley vs. Burns,Jamahal Hill,Klidson Abreu,0,0,1
2020-05-30,UFC Fight Night: Woodley vs. Burns,Brandon Royval,Tim Elliott,1,0,0
2020-05-30,UFC Fight Night: Woodley vs. Burns,Casey Kenney,Louis Smolka,1,0,0
2020-05-30,UFC Fight Night: Woodley vs. Burns,Chris Gutierrez,Vince Morales,1,0,0
2020-05-16,UFC Fight Night: Overeem vs. Harris,Alistair Overeem,Walt Harris,1,0,0
2020-05-16,UFC Fight Night: Overeem vs. Harris,Claudia Gadelha,Angela Hill,1,0,0
2020-05-16,UFC Fight Night: Overeem vs. Harris,Dan Ige,Edson Barboza,1,0,0
2020-05-16,UFC Fight Night: Overeem vs. Harris,Krzysztof Jotko,Eryk Anders,1,0,0
2020-05-16,UFC Fight Night: Overeem vs. Harris,Song Yadong,Marlon Vera,1,0,0
2020-05-16,UFC Fight Night: Overeem vs. Harris,Miguel Baeza,Matt Brown,1,0,0
2020-05-16,UFC Fight Night: Overeem vs. Harris,Kevin Holland,Anthony Hernandez,1,0,0
2020-05-16,UFC Fight Night: Overeem vs. Harris,Giga Chikadze,Irwin Rivera,1,0,0
2020-05-16,UFC Fight Night: Overeem vs. Harris,Nate Landwehr,Darren Elkins,1,0,0
2020-05-16,UFC Fight Night: Overeem vs. Harris,Cortney Casey,Mara Romero Borella,1,0,0
2020-05-16,UFC Fight Night: Overeem vs. Harris,Rodrigo Nascimento,Don'Tale Mayes,1,0,0
2020-05-13,UFC Fight Night: Smith vs. Teixeira,Glover Teixeira,Anthony Smith,1,0,0
2020-05-13,UFC Fight Night: Smith vs. Teixeira,Ben Rothwell,Ovince Saint Preux,1,0,0
2020-05-13,UFC Fight Night: Smith vs. Teixeira,Drew Dober,Alexander Hernandez,1,0,0
2020-05-13,UFC Fight Night: Smith vs. Teixeira,Ricky Simon,Ray Borg,1,0,0
2020-05-13,UFC Fight Night: Smith vs. Teixeira,Andrei Arlovski,Philipe Lins,1,0,0
2020-05-13,UFC Fight Night: Smith vs. Teixeira,Thiago Moises,Michael Johnson,1,0,0
2020-05-13,UFC Fight Night: Smith vs. Teixeira,Sijara Eubanks,Sarah Moras,1,0,0
2020-05-13,UFC Fight Night: Smith vs. Teixeira,Omar Morales,Gabriel Benitez,1,0,0
2020-05-13,UFC Fight Night: Smith vs. Teixeira,Brian Kelleher,Hunter Azure,1,0,0
2020-05-13,UFC Fight Night: Smith vs. Teixeira,Chase Sherman,Ike Villanueva,1,0,0
2020-05-09,UFC 249: Ferguson vs. Gaethje,Justin Gaethje,Tony Ferguson,1,0,0
2020-05-09,UFC 249: Ferguson vs. Gaethje,Henry Cejudo,Dominick Cruz,1,0,0
2020-05-09,UFC 249: Ferguson vs. Gaethje,Francis Ngannou,Jairzinho Rozenstruik,1,0,0
2020-05-09,UFC 249: Ferguson vs. Gaethje,Calvin Kattar,Jeremy Stephens,1,0,0
2020-05-09,UFC 249: Ferguson vs. Gaethje,Greg Hardy,Yorgan De Castro,1,0,0
2020-05-09,UFC 249: Ferguson vs. Gaethje,Anthony Pettis,Donald Cerrone,1,0,0
2020-05-09,UFC 249: Ferguson vs. Gaethje,Aleksei Oleinik,Fabricio Werdum,1,0,0
2020-05-09,UFC 249: Ferguson vs. Gaethje,Carla Esparza,Michelle Waterson,1,0,0
2020-05-09,UFC 249: Ferguson vs. Gaethje,Vicente Luque,Niko Price,1,0,0
2020-05-09,UFC 249: Ferguson vs. Gaethje,Bryce Mitchell,Charles Rosa,1,0,0
2020-05-09,UFC 249: Ferguson vs. Gaethje,Ryan Spann,Sam Alvey,1,0,0
2020-03-14,UFC Fight Night: Lee vs. Oliveira,Charles Oliveira,Kevin Lee,1,0,0
2020-03-14,UFC Fight Night: Lee vs. Oliveira,Gilbert Burns,Demian Maia,1,0,0
2020-03-14,UFC Fight Night: Lee vs. Oliveira,Renato Moicano,Damir Hadzovic,1,0,0
2020-03-14,UFC Fight Night: Lee vs. Oliveira,Nikita Krylov,Johnny Walker,1,0,0
2020-03-14,UFC Fight Night: Lee vs. Oliveira,Francisco Trinaldo,John Makdessi,1,0,0
2020-03-14,UFC Fight Night: Lee vs. Oliveira,Brandon Moreno,Jussier Formiga,1,0,0
2020-03-14,UFC Fight Night: Lee vs. Oliveira,Amanda Ribas,Randa Markos,1,0,0
2020-03-14,UFC Fight Night: Lee vs. Oliveira,Elizeu Zaleski dos Santos,Aleksei Kunchenko,1,0,0
2020-03-14,UFC Fight Night: Lee vs. Oliveira,Rani Yahya,Enrique Barzola,0,1,0
2020-03-14,UFC Fight Night: Lee vs. Oliveira,Maryna Moroz,Mayra Bueno Silva,1,0,0
2020-03-14,UFC Fight Night: Lee vs. Oliveira,David Dvorak,Bruno Silva,1,0,0
2020-03-14,UFC Fight Night: Lee vs. Oliveira,Bea Malecki,Veronica Macedo,1,0,0
2020-03-07,UFC 248: Adesanya vs. Romero,Israel Adesanya,Yoel Romero,1,0,0
2020-03-07,UFC 248: Adesanya vs. Romero,Zhang Weili,Joanna Jedrzejczyk,1,0,0
2020-03-07,UFC 248: Adesanya vs. Romero,Beneil Dariush,Drakkar Klose,1,0,0
2020-03-07,UFC 248: Adesanya vs. Romero,Neil Magny,Li Jingliang,1,0,0
2020-03-07,UFC 248: Adesanya vs. Romero,Alex Oliveira,Max Griffin,1,0,0
2020-03-07,UFC 248: Adesanya vs. Romero,Sean O'Malley,Jose Quinonez,1,0,0
2020-03-07,UFC 248: Adesanya vs. Romero,Mark Madsen,Austin Hubbard,1,0,0
2020-03-07,UFC 248: Adesanya vs. Romero,Rodolfo Vieira,Saparbeg Safarov,1,0,0
2020-03-07,UFC 248: Adesanya vs. Romero,Gerald Meerschaert,Deron Winn,1,0,0
2020-03-07,UFC 248: Adesanya vs. Romero,Giga Chikadze,Jamall Emmers,1,0,0
2020-03-07,UFC 248: Adesanya vs. Romero,Batgerel Danaa,Guido Cannetti,1,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,Deiveson Figueiredo,Joseph Benavidez,1,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,Felicia Spencer,Zarah Fairn,1,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,Magomed Ankalaev,Ion Cutelaba,1,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,Megan Anderson,Norma Dumont,1,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,Grant Dawson,Darrick Minner,1,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,Kyler Phillips,Gabriel Silva,1,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,Brendan Allen,Tom Breese,1,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,Marcin Tybura,Serghei Spivac,1,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,Luis Pena,Steve Garcia,1,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,Jordan Griffin,TJ Brown,1,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,Spike Carlyle,Aalon Cruz,1,0,0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,Sean Brady,Ismail Naurdiev,1,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,Dan Hooker,Paul Felder,1,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,Jimmy Crute,Michal Oleksiejczuk,1,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,Yan Xiaonan,Karolina Kowalkiewicz,1,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,Marcos Rogerio de Lima,Ben Sosoli,1,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,Brad Riddell,Magomed Mustafaev,1,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,Zubaira Tukhugov,Kevin Aguilar,1,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,Jalin Turner,Josh Culibao,1,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,Jake Matthews,Emil Meek,1,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,Song Kenan,Callan Potter,1,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,Kai Kara-France,Tyson Nam,1,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,Angela Hill,Loma Lookboonmee,1,0,0
2020-02-22,UFC Fight Night: Felder vs. Hooker,Priscila Cachoeira,Shana Dobson,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,Jan Blachowicz,Corey Anderson,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,Diego Sanchez,Michel Pereira,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,Montana De La Rosa,Mara Romero Borella,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,Brok Weaver,Kazula Vargas,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,Ray Borg,Rogerio Bontorin,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,Lando Vannata,Yancy Medeiros,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,Daniel Rodriguez,Tim Means,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,John Dodson,Nathaniel Wood,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,Scott Holtzman,Jim Miller,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,Devin Clark,Dequan Townsend,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,Merab Dvalishvili,Casey Kenney,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,Macy Chiasson,Shanna Young,1,0,0
2020-02-15,UFC Fight Night: Anderson vs. Blachowicz,Raulian Paiva,Mark De La Rosa,1,0,0
2020-02-08,UFC 247: Jones vs. Reyes,Jon Jones,Dominick Reyes,1,0,0
2020-02-08,UFC 247: Jones vs. Reyes,Valentina Shevchenko,Katlyn Chookagian,1,0,0
2020-02-08,UFC 247: Jones vs. Reyes,Justin Tafa,Juan Adams,1,0,0
2020-02-08,UFC 247: Jones vs. Reyes,Dan Ige,Mirsad Bektic,1,0,0
2020-02-08,UFC 247: Jones vs. Reyes,Derrick Lewis,Ilir Latifi,1,0,0
2020-02-08,UFC 247: Jones vs. Reyes,Trevin Giles,James Krause,1,0,0
2020-02-08,UFC 247: Jones vs. Reyes,Lauren Murphy,Andrea Lee,1,0,0
2020-02-08,UFC 247: Jones vs. Reyes,Khaos Williams,Alex Morono,1,0,0
2020-02-08,UFC 247: Jones vs. Reyes,Mario Bautista,Miles Johns,1,0,0
2020-02-08,UFC 247: Jones vs. Reyes,Domingo Pilarte,Journey Newson,0,0,1
2020-02-08,UFC 247: Jones vs. Reyes,Andre Ewell,Jonathan Martinez,1,0,0
2020-02-08,UFC 247: Jones vs. Reyes,Youssef Zalal,Austin Lingo,1,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,Curtis Blaydes,Junior Dos Santos,1,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,Michael Chiesa,Rafael Dos Anjos,1,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,Alex Perez,Jordan Espinosa,1,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,Angela Hill,Hannah Cifers,1,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,Jamahal Hill,Darko Stosic,1,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,Bevon Lewis,Dequan Townsend,1,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,Arnold Allen,Nik Lentz,1,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,Justine Kish,Lucie Pudilova,1,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,Montel Jackson,Felipe Colares,1,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,Sara McMann,Lina Lansberg,1,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,Brett Johns,Tony Gravely,1,0,0
2020-01-25,UFC Fight Night: Blaydes vs. Dos Santos,Herbert Burns,Nate Landwehr,1,0,0
2020-01-18,UFC 246: McGregor vs. Cowboy,Conor McGregor,Donald Cerrone,1,0,0
2020-01-18,UFC 246: McGregor vs. Cowboy,Holly Holm,Raquel Pennington,1,0,0
2020-01-18,UFC 246: McGregor vs. Cowboy,Aleksei Oleinik,Maurice Greene,1,0,0
2020-01-18,UFC 246: McGregor vs. Cowboy,Brian Kelleher,Ode Osbourne,1,0,0
2020-01-18,UFC 246: McGregor vs. Cowboy,Diego Ferreira,Anthony Pettis,1,0,0
2020-01-18,UFC 246: McGregor vs. Cowboy,Roxanne Modafferi,Maycee Barber,1,0,0
2020-01-18,UFC 246: McGregor vs. Cowboy,Sodiq Yusuff,Andre Fili,1,0,0
2020-01-18,UFC 246: McGregor vs. Cowboy,Askar Askarov,Tim Elliott,1,0,0
2020-01-18,UFC 246: McGregor vs. Cowboy,Drew Dober,Nasrat Haqparast,1,0,0
2020-01-18,UFC 246: McGregor vs. Cowboy,Aleksa Camur,Justin Ledet,1,0,0
2020-01-18,UFC 246: McGregor vs. Cowboy,Sabina Mazo,JJ Aldrich,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,Chan Sung Jung,Frankie Edgar,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,Volkan Oezdemir,Aleksandar Rakic,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,Charles Jourdain,Dooho Choi,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,Da-Un Jung,Mike Rodriguez,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,Junyong Park,Marc-Andre Barriault,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,Kyung Ho Kang,Pingyuan Liu,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,Ciryl Gane,Tanner Boser,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,SeungWoo Choi,Suman Mokhtarian,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,Omar Morales,Dong Hyun Ma,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,Alexandre Pantoja,Matt Schnell,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,Raoni Barcelos,Said Nurmagomedov,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,Amanda Lemos,Miranda Granger,1,0,0
2019-12-21,UFC Fight Night: Edgar vs. The Korean Zombie,Heili Alateng,Ryan Benoit,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Kamaru Usman,Colby Covington,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Alexander Volkanovski,Max Holloway,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Amanda Nunes,Germaine de Randamie,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Marlon Moraes,Jose Aldo,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Petr Yan,Urijah Faber,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Geoff Neal,Mike Perry,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Irene Aldana,Ketlen Vieira,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Omari Akhmedov,Ian Heinisch,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Matt Brown,Ben Saunders,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Chase Hooper,Daniel Teymur,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Brandon Moreno,Kai Kara-France,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Jessica Eye,Viviane Araujo,1,0,0
2019-12-14,UFC 245: Usman vs. Covington,Punahele Soriano,Oskar Piechota,1,0,0
2019-12-07,UFC Fight Night: Overeem vs. Rozenstruik,Jairzinho Rozenstruik,Alistair Overeem,1,0,0
2019-12-07,UFC Fight Night: Overeem vs. Rozenstruik,Marina Rodriguez,Cynthia Calvillo,0,1,0
2019-12-07,UFC Fight Night: Overeem vs. Rozenstruik,Ben Rothwell,Stefan Struve,1,0,0
